anon_ID,assistance_date,assistance_category,amount,unit
72,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
186,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
319,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
361,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
361,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
456,3/16/2020 13:40,Food Pantry: Food Pantry Poundage,25,Pounds
273,3/16/2020 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
162,3/16/2020 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
304,3/16/2020 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
310,3/16/2020 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
33,3/16/2020 13:45,Food Pantry: Food Pantry Poundage,25,Pounds
316,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
207,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
491,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
585,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
406,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
145,3/16/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
382,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
533,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
320,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
286,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
73,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
91,3/16/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
311,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
66,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
62,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
275,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
226,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
159,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
464,3/16/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
565,3/19/2020 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
171,3/19/2020 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
163,3/19/2020 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
5,3/19/2020 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
564,3/19/2020 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
310,3/20/2020 12:55,Food Pantry: Food Pantry Poundage,25,Pounds
588,3/24/2020 9:40,Food Pantry: Food Pantry Poundage,25,Pounds
199,3/24/2020 10:02,Food Pantry: Food Pantry Poundage,25,Pounds
635,3/24/2020 10:03,Food Pantry: Food Pantry Poundage,25,Pounds
544,3/24/2020 10:04,Food Pantry: Food Pantry Poundage,25,Pounds
478,3/24/2020 10:04,Food Pantry: Food Pantry Poundage,25,Pounds
46,3/24/2020 10:05,Food Pantry: Food Pantry Poundage,25,Pounds
5,3/24/2020 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
470,3/24/2020 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
83,3/24/2020 10:24,Food Pantry: Food Pantry Poundage,25,Pounds
600,3/24/2020 10:25,Food Pantry: Food Pantry Poundage,25,Pounds
596,3/24/2020 10:26,Food Pantry: Food Pantry Poundage,25,Pounds
617,3/24/2020 10:29,Food Pantry: Food Pantry Poundage,25,Pounds
616,3/24/2020 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
492,3/24/2020 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
259,3/24/2020 10:53,Food Pantry: Food Pantry Poundage,25,Pounds
181,3/24/2020 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
461,3/24/2020 11:04,Food Pantry: Food Pantry Poundage,25,Pounds
449,3/24/2020 11:06,Food Pantry: Food Pantry Poundage,25,Pounds
15,3/24/2020 11:07,Food Pantry: Food Pantry Poundage,25,Pounds
15,3/24/2020 11:07,Food Pantry: Food Pantry Poundage,25,Pounds
502,3/24/2020 11:08,Food Pantry: Food Pantry Poundage,25,Pounds
419,3/24/2020 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
33,3/24/2020 11:37,Food Pantry: Food Pantry Poundage,25,Pounds
97,3/24/2020 11:46,Food Pantry: Food Pantry Poundage,25,Pounds
171,3/24/2020 13:00,Food Pantry: Food Pantry Poundage,25,Pounds
222,3/24/2020 13:01,Food Pantry: Food Pantry Poundage,25,Pounds
327,3/24/2020 13:02,Food Pantry: Food Pantry Poundage,25,Pounds
593,3/24/2020 13:02,Food Pantry: Food Pantry Poundage,25,Pounds
91,3/24/2020 13:03,Food Pantry: Food Pantry Poundage,25,Pounds
500,3/24/2020 13:47,Food Pantry: Food Pantry Poundage,25,Pounds
73,3/24/2020 13:51,Food Pantry: Food Pantry Poundage,25,Pounds
361,3/24/2020 13:52,Food Pantry: Food Pantry Poundage,25,Pounds
361,3/24/2020 13:52,Food Pantry: Food Pantry Poundage,25,Pounds
162,3/24/2020 13:55,Food Pantry: Food Pantry Poundage,25,Pounds
26,3/24/2020 14:04,Food Pantry: Food Pantry Poundage,25,Pounds
518,3/24/2020 14:22,Food Pantry: Food Pantry Poundage,25,Pounds
330,3/24/2020 14:47,Food Pantry: Food Pantry Poundage,25,Pounds
341,3/24/2020 15:27,Food Pantry: Food Pantry Poundage,25,Pounds
99,3/24/2020 15:30,Food Pantry: Food Pantry Poundage,25,Pounds
102,3/26/2020 10:24,Food Pantry: Food Pantry Poundage,25,Pounds
515,3/26/2020 10:51,Food Pantry: Food Pantry Poundage,25,Pounds
152,3/26/2020 11:06,Food Pantry: Food Pantry Poundage,25,Pounds
564,3/26/2020 11:23,Food Pantry: Food Pantry Poundage,25,Pounds
369,3/26/2020 11:32,Food Pantry: Food Pantry Poundage,25,Pounds
148,3/26/2020 11:32,Food Pantry: Food Pantry Poundage,25,Pounds
382,3/26/2020 12:03,Food Pantry: Food Pantry Poundage,25,Pounds
238,3/26/2020 12:03,Food Pantry: Food Pantry Poundage,25,Pounds
274,3/26/2020 15:02,Food Pantry: Food Pantry Poundage,25,Pounds
296,3/30/2020 18:40,Food Pantry: Food Pantry Poundage,25,Pounds
516,3/30/2020 18:40,Food Pantry: Food Pantry Poundage,25,Pounds
635,3/31/2020 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
159,3/31/2020 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
127,3/31/2020 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
617,3/31/2020 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
179,3/31/2020 10:17,Food Pantry: Food Pantry Poundage,25,Pounds
33,3/31/2020 10:43,Food Pantry: Food Pantry Poundage,25,Pounds
625,3/31/2020 11:07,Food Pantry: Food Pantry Poundage,25,Pounds
238,3/31/2020 11:16,Food Pantry: Food Pantry Poundage,25,Pounds
309,3/31/2020 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
582,3/31/2020 11:43,Food Pantry: Food Pantry Poundage,25,Pounds
627,3/31/2020 11:55,Food Pantry: Food Pantry Poundage,25,Pounds
73,3/31/2020 11:59,Food Pantry: Food Pantry Poundage,25,Pounds
327,3/31/2020 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
2,3/31/2020 13:13,Food Pantry: Food Pantry Poundage,25,Pounds
178,3/31/2020 13:47,Food Pantry: Food Pantry Poundage,25,Pounds
68,3/31/2020 13:53,Food Pantry: Food Pantry Poundage,25,Pounds
611,3/31/2020 15:33,Food Pantry: Food Pantry Poundage,25,Pounds
143,3/31/2020 15:33,Food Pantry: Food Pantry Poundage,25,Pounds
35,3/31/2020 15:49,Food Pantry: Food Pantry Poundage,25,Pounds
590,3/31/2020 15:49,Food Pantry: Food Pantry Poundage,25,Pounds
440,3/31/2020 18:40,Food Pantry: Food Pantry Poundage,25,Pounds
561,3/31/2020 18:40,Food Pantry: Food Pantry Poundage,25,Pounds
609,3/31/2020 19:10,Food Pantry: Food Pantry Poundage,25,Pounds
586,3/31/2020 19:10,Food Pantry: Food Pantry Poundage,25,Pounds
436,3/31/2020 19:10,Food Pantry: Food Pantry Poundage,25,Pounds
529,3/31/2020 19:10,Food Pantry: Food Pantry Poundage,25,Pounds
72,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
168,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
210,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
607,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
607,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
314,3/31/2020 19:15,Food Pantry: Food Pantry Poundage,25,Pounds
457,4/2/2020 11:12,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/2/2020 11:12,Food Pantry: Food Pantry Poundage,25,Pounds
318,4/2/2020 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
461,4/2/2020 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
175,4/2/2020 11:29,Food Pantry: Food Pantry Poundage,25,Pounds
565,4/2/2020 11:29,Food Pantry: Food Pantry Poundage,25,Pounds
331,4/2/2020 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
207,4/2/2020 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
52,4/2/2020 11:31,Food Pantry: Food Pantry Poundage,25,Pounds
6,4/2/2020 12:25,Food Pantry: Food Pantry Poundage,25,Pounds
308,4/2/2020 14:56,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/2/2020 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/2/2020 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
622,4/2/2020 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
109,4/2/2020 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
73,4/2/2020 14:58,Food Pantry: Food Pantry Poundage,25,Pounds
163,4/2/2020 15:25,Food Pantry: Food Pantry Poundage,25,Pounds
171,4/2/2020 15:46,Food Pantry: Food Pantry Poundage,25,Pounds
22,4/2/2020 15:47,Food Pantry: Food Pantry Poundage,25,Pounds
29,4/2/2020 16:25,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/2/2020 16:27,Food Pantry: Food Pantry Poundage,25,Pounds
338,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
265,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
222,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
593,4/7/2020 0:25,Food Pantry: Food Pantry Poundage,25,Pounds
548,4/7/2020 0:30,Food Pantry: Food Pantry Poundage,25,Pounds
590,4/7/2020 10:42,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/7/2020 10:43,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/7/2020 10:44,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/7/2020 10:45,Food Pantry: Food Pantry Poundage,25,Pounds
160,4/7/2020 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
205,4/7/2020 11:33,Food Pantry: Food Pantry Poundage,25,Pounds
273,4/7/2020 11:34,Food Pantry: Food Pantry Poundage,25,Pounds
353,4/7/2020 11:36,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/7/2020 11:46,Food Pantry: Food Pantry Poundage,25,Pounds
231,4/7/2020 11:54,Food Pantry: Food Pantry Poundage,25,Pounds
96,4/7/2020 11:56,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/7/2020 11:56,Food Pantry: Food Pantry Poundage,25,Pounds
257,4/7/2020 11:57,Food Pantry: Food Pantry Poundage,25,Pounds
186,4/7/2020 11:57,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/7/2020 13:56,Food Pantry: Food Pantry Poundage,25,Pounds
596,4/7/2020 13:59,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/7/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/7/2020 14:03,Food Pantry: Food Pantry Poundage,25,Pounds
417,4/7/2020 14:32,Food Pantry: Food Pantry Poundage,25,Pounds
559,4/7/2020 14:33,Food Pantry: Food Pantry Poundage,25,Pounds
162,4/7/2020 14:54,Food Pantry: Food Pantry Poundage,25,Pounds
382,4/7/2020 15:02,Food Pantry: Food Pantry Poundage,25,Pounds
293,4/7/2020 15:14,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/9/2020 9:39,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/9/2020 10:02,Food Pantry: Food Pantry Poundage,25,Pounds
159,4/9/2020 10:02,Food Pantry: Food Pantry Poundage,25,Pounds
133,4/9/2020 10:03,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/9/2020 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
518,4/9/2020 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
44,4/9/2020 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
26,4/9/2020 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
451,4/9/2020 11:15,Food Pantry: Food Pantry Poundage,25,Pounds
230,4/9/2020 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
294,4/9/2020 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
274,4/9/2020 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/9/2020 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
91,4/9/2020 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/9/2020 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
177,4/9/2020 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
319,4/9/2020 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
330,4/9/2020 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
152,4/9/2020 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
461,4/9/2020 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
159,4/14/2020 10:34,Food Pantry: Food Pantry Poundage,25,Pounds
311,4/14/2020 10:34,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/14/2020 10:38,Food Pantry: Food Pantry Poundage,25,Pounds
191,4/14/2020 10:39,Food Pantry: Food Pantry Poundage,25,Pounds
471,4/14/2020 10:41,Food Pantry: Food Pantry Poundage,25,Pounds
291,4/14/2020 11:30,Food Pantry: Food Pantry Poundage,25,Pounds
348,4/14/2020 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
64,4/14/2020 11:37,Food Pantry: Food Pantry Poundage,25,Pounds
149,4/14/2020 11:38,Food Pantry: Food Pantry Poundage,25,Pounds
16,4/14/2020 11:39,Food Pantry: Food Pantry Poundage,25,Pounds
561,4/14/2020 12:28,Food Pantry: Food Pantry Poundage,25,Pounds
586,4/14/2020 12:28,Food Pantry: Food Pantry Poundage,25,Pounds
72,4/14/2020 12:28,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/14/2020 12:34,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/14/2020 12:35,Food Pantry: Food Pantry Poundage,25,Pounds
560,4/14/2020 12:36,Food Pantry: Food Pantry Poundage,25,Pounds
590,4/14/2020 12:37,Food Pantry: Food Pantry Poundage,25,Pounds
591,4/14/2020 13:10,Food Pantry: Food Pantry Poundage,25,Pounds
295,4/14/2020 14:19,Food Pantry: Food Pantry Poundage,25,Pounds
484,4/14/2020 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
290,4/14/2020 14:21,Food Pantry: Food Pantry Poundage,25,Pounds
73,4/14/2020 14:22,Food Pantry: Food Pantry Poundage,25,Pounds
145,4/14/2020 14:22,Food Pantry: Food Pantry Poundage,25,Pounds
171,4/14/2020 14:23,Food Pantry: Food Pantry Poundage,25,Pounds
22,4/14/2020 14:23,Food Pantry: Food Pantry Poundage,25,Pounds
590,4/14/2020 14:24,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/14/2020 14:24,Food Pantry: Food Pantry Poundage,25,Pounds
29,4/14/2020 14:32,Food Pantry: Food Pantry Poundage,25,Pounds
314,4/14/2020 14:32,Food Pantry: Food Pantry Poundage,25,Pounds
475,4/14/2020 14:33,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/14/2020 14:34,Food Pantry: Food Pantry Poundage,25,Pounds
162,4/14/2020 14:34,Food Pantry: Food Pantry Poundage,25,Pounds
447,4/14/2020 15:00,Food Pantry: Food Pantry Poundage,25,Pounds
129,4/14/2020 15:20,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/14/2020 15:46,Food Pantry: Food Pantry Poundage,25,Pounds
611,4/14/2020 15:46,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/14/2020 15:49,Food Pantry: Food Pantry Poundage,25,Pounds
361,4/14/2020 15:49,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/16/2020 9:11,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/16/2020 9:11,Food Pantry: Food Pantry Poundage,25,Pounds
210,4/16/2020 9:11,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/16/2020 9:11,Food Pantry: Food Pantry Poundage,25,Pounds
327,4/16/2020 9:12,Food Pantry: Food Pantry Poundage,25,Pounds
609,4/16/2020 9:12,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/16/2020 9:13,Food Pantry: Food Pantry Poundage,25,Pounds
529,4/16/2020 9:13,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/16/2020 9:13,Food Pantry: Food Pantry Poundage,25,Pounds
318,4/16/2020 9:53,Food Pantry: Food Pantry Poundage,25,Pounds
461,4/16/2020 10:27,Food Pantry: Food Pantry Poundage,25,Pounds
232,4/16/2020 10:29,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/16/2020 11:22,Food Pantry: Food Pantry Poundage,25,Pounds
564,4/16/2020 11:22,Food Pantry: Food Pantry Poundage,25,Pounds
622,4/16/2020 11:23,Food Pantry: Food Pantry Poundage,25,Pounds
288,4/16/2020 11:28,Food Pantry: Food Pantry Poundage,25,Pounds
585,4/16/2020 11:47,Food Pantry: Food Pantry Poundage,25,Pounds
406,4/16/2020 11:48,Food Pantry: Food Pantry Poundage,25,Pounds
308,4/16/2020 15:54,Food Pantry: Food Pantry Poundage,25,Pounds
177,4/21/2020 9:23,Food Pantry: Food Pantry Poundage,25,Pounds
502,4/21/2020 9:23,Food Pantry: Food Pantry Poundage,25,Pounds
593,4/21/2020 9:23,Food Pantry: Food Pantry Poundage,25,Pounds
152,4/21/2020 9:24,Food Pantry: Food Pantry Poundage,25,Pounds
222,4/21/2020 9:24,Food Pantry: Food Pantry Poundage,25,Pounds
265,4/21/2020 9:25,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/21/2020 9:25,Food Pantry: Food Pantry Poundage,25,Pounds
15,4/21/2020 9:25,Food Pantry: Food Pantry Poundage,25,Pounds
319,4/21/2020 9:25,Food Pantry: Food Pantry Poundage,25,Pounds
338,4/21/2020 9:25,Food Pantry: Food Pantry Poundage,25,Pounds
329,4/21/2020 9:35,Food Pantry: Food Pantry Poundage,25,Pounds
178,4/21/2020 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
500,4/21/2020 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
544,4/21/2020 10:48,Food Pantry: Food Pantry Poundage,25,Pounds
46,4/21/2020 10:49,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/21/2020 10:49,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/21/2020 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
596,4/21/2020 10:56,Food Pantry: Food Pantry Poundage,25,Pounds
518,4/21/2020 10:57,Food Pantry: Food Pantry Poundage,25,Pounds
456,4/21/2020 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
273,4/21/2020 10:59,Food Pantry: Food Pantry Poundage,25,Pounds
205,4/21/2020 10:59,Food Pantry: Food Pantry Poundage,25,Pounds
515,4/21/2020 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
149,4/21/2020 11:01,Food Pantry: Food Pantry Poundage,25,Pounds
624,4/21/2020 11:03,Food Pantry: Food Pantry Poundage,25,Pounds
558,4/21/2020 11:07,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/21/2020 12:13,Food Pantry: Food Pantry Poundage,25,Pounds
565,4/21/2020 12:13,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/21/2020 12:29,Food Pantry: Food Pantry Poundage,25,Pounds
51,4/21/2020 12:29,Food Pantry: Food Pantry Poundage,25,Pounds
2,4/21/2020 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
382,4/21/2020 12:30,Food Pantry: Food Pantry Poundage,25,Pounds
611,4/21/2020 12:55,Food Pantry: Food Pantry Poundage,25,Pounds
183,4/21/2020 14:14,Food Pantry: Food Pantry Poundage,25,Pounds
17,4/21/2020 14:16,Food Pantry: Food Pantry Poundage,25,Pounds
8,4/21/2020 14:16,Food Pantry: Food Pantry Poundage,25,Pounds
322,4/21/2020 14:46,Food Pantry: Food Pantry Poundage,25,Pounds
353,4/21/2020 14:46,Food Pantry: Food Pantry Poundage,25,Pounds
91,4/21/2020 15:12,Food Pantry: Food Pantry Poundage,25,Pounds
6,4/21/2020 16:08,Food Pantry: Food Pantry Poundage,25,Pounds
329,4/21/2020 16:10,Food Pantry: Food Pantry Poundage,25,Pounds
102,4/23/2020 9:35,Food Pantry: Food Pantry Poundage,25,Pounds
159,4/23/2020 9:50,Food Pantry: Food Pantry Poundage,25,Pounds
335,4/23/2020 9:55,Food Pantry: Food Pantry Poundage,25,Pounds
627,4/23/2020 9:55,Food Pantry: Food Pantry Poundage,25,Pounds
186,4/23/2020 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
133,4/23/2020 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
116,4/23/2020 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
212,4/23/2020 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
148,4/23/2020 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
5,4/23/2020 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
555,4/23/2020 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
545,4/23/2020 12:00,Food Pantry: Food Pantry Poundage,25,Pounds
44,4/23/2020 13:50,Food Pantry: Food Pantry Poundage,25,Pounds
432,4/23/2020 14:00,Food Pantry: Food Pantry Poundage,25,Pounds
559,4/23/2020 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
417,4/23/2020 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
293,4/23/2020 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
288,4/23/2020 14:25,Food Pantry: Food Pantry Poundage,25,Pounds
274,4/23/2020 14:40,Food Pantry: Food Pantry Poundage,25,Pounds
162,4/23/2020 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
73,4/23/2020 15:35,Food Pantry: Food Pantry Poundage,25,Pounds
591,4/23/2020 15:35,Food Pantry: Food Pantry Poundage,25,Pounds
26,4/26/2020 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
635,4/28/2020 9:50,Food Pantry: Food Pantry Poundage,25,Pounds
275,4/28/2020 9:50,Food Pantry: Food Pantry Poundage,25,Pounds
6,4/28/2020 9:55,Food Pantry: Food Pantry Poundage,25,Pounds
344,4/28/2020 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
232,4/28/2020 10:32,Food Pantry: Food Pantry Poundage,25,Pounds
290,4/28/2020 10:33,Food Pantry: Food Pantry Poundage,25,Pounds
149,4/28/2020 10:33,Food Pantry: Food Pantry Poundage,25,Pounds
529,4/28/2020 10:34,Food Pantry: Food Pantry Poundage,25,Pounds
588,4/28/2020 10:35,Food Pantry: Food Pantry Poundage,25,Pounds
16,4/28/2020 10:37,Food Pantry: Food Pantry Poundage,25,Pounds
561,4/28/2020 10:38,Food Pantry: Food Pantry Poundage,25,Pounds
478,4/28/2020 10:38,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/28/2020 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,4/28/2020 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
180,4/28/2020 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
579,4/28/2020 10:51,Food Pantry: Food Pantry Poundage,25,Pounds
201,4/28/2020 10:52,Food Pantry: Food Pantry Poundage,25,Pounds
609,4/28/2020 10:53,Food Pantry: Food Pantry Poundage,25,Pounds
29,4/28/2020 10:53,Food Pantry: Food Pantry Poundage,25,Pounds
560,4/28/2020 10:54,Food Pantry: Food Pantry Poundage,25,Pounds
590,4/28/2020 10:54,Food Pantry: Food Pantry Poundage,25,Pounds
625,4/28/2020 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
475,4/28/2020 10:55,Food Pantry: Food Pantry Poundage,25,Pounds
314,4/28/2020 10:56,Food Pantry: Food Pantry Poundage,25,Pounds
160,4/28/2020 11:21,Food Pantry: Food Pantry Poundage,25,Pounds
492,4/28/2020 11:59,Food Pantry: Food Pantry Poundage,25,Pounds
33,4/28/2020 14:18,Food Pantry: Food Pantry Poundage,25,Pounds
461,4/28/2020 14:31,Food Pantry: Food Pantry Poundage,25,Pounds
373,4/28/2020 14:46,Food Pantry: Food Pantry Poundage,25,Pounds
45,4/28/2020 15:10,Food Pantry: Food Pantry Poundage,25,Pounds
484,4/28/2020 15:11,Food Pantry: Food Pantry Poundage,25,Pounds
13,4/28/2020 16:00,Food Pantry: Food Pantry Poundage,25,Pounds
553,4/30/2020 10:57,Food Pantry: Food Pantry Poundage,25,Pounds
106,4/30/2020 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
5,4/30/2020 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
175,4/30/2020 11:26,Food Pantry: Food Pantry Poundage,25,Pounds
406,4/30/2020 12:22,Food Pantry: Food Pantry Poundage,25,Pounds
168,4/30/2020 12:23,Food Pantry: Food Pantry Poundage,25,Pounds
8,4/30/2020 12:23,Food Pantry: Food Pantry Poundage,25,Pounds
436,4/30/2020 13:57,Food Pantry: Food Pantry Poundage,25,Pounds
72,4/30/2020 13:57,Food Pantry: Food Pantry Poundage,25,Pounds
327,4/30/2020 14:02,Food Pantry: Food Pantry Poundage,25,Pounds
284,4/30/2020 14:07,Food Pantry: Food Pantry Poundage,25,Pounds
210,4/30/2020 14:07,Food Pantry: Food Pantry Poundage,25,Pounds
516,4/30/2020 14:08,Food Pantry: Food Pantry Poundage,25,Pounds
440,4/30/2020 14:08,Food Pantry: Food Pantry Poundage,25,Pounds
238,4/30/2020 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
22,4/30/2020 15:05,Food Pantry: Food Pantry Poundage,25,Pounds
288,4/30/2020 15:05,Food Pantry: Food Pantry Poundage,25,Pounds
178,5/5/2020 9:57,Food Pantry: Food Pantry Poundage,25,Pounds
318,5/5/2020 9:57,Food Pantry: Food Pantry Poundage,25,Pounds
348,5/5/2020 10:03,Food Pantry: Food Pantry Poundage,25,Pounds
447,5/5/2020 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
149,5/5/2020 10:19,Food Pantry: Food Pantry Poundage,25,Pounds
515,5/5/2020 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
273,5/5/2020 10:58,Food Pantry: Food Pantry Poundage,25,Pounds
